Unnamed: 0,tweet_id,user,tweet,s,v,p,time,sentiment clause,chinese frame net,sentiment,sentiment cause,frame_name,subject sentiment,subject sentiment cause,subject sentiment clause
11039,9878,mikeropzw,像我这样看文字直播的有没有？看个欧冠都蛋疼成这样！,mikeropzw,看,欧冠,2011-04-12T20:20:04,,,negative,蛋疼,Perception_active-Look,negative,蛋疼,
11040,30354,mikeropzw,梦到飞机失事，看见天上飞机的发动机冒着浓烟然后坠毁了，然后旁边有人说:那是浙江,mikeropzw,梦到,飞机失事，看见天上飞机的发动机冒着浓烟然后坠毁了，然后旁边有人说:那是浙江,2012-04-04T15:58:19,,,neutral,,Imagination,neutral,,
11041,26086,mikeropzw,去度假去鸟....,mikeropzw,度假,,2009-12-27T15:46:45,,,neutral,,Temporary_leave,neutral,,
11042,16115,mikeropzw,室友去LA见妹子打炮了，家里略显冷清，好生羡慕他,室友,去,LA,2012-03-27T03:46:02,,,neutral,,Motion,neutral,,
11043,16115,mikeropzw,室友去LA见妹子打炮了，家里略显冷清，好生羡慕他,室友,打炮,,2012-03-27T03:46:02,,,neutral,,Sex,positive,打炮,
11044,16115,mikeropzw,室友去LA见妹子打炮了，家里略显冷清，好生羡慕他,室友,见,妹子,2012-03-27T03:46:02,,,neutral,,Meet_with,neutral,,
11045,28437,mikeropzw,一直以为招行信用卡是国内最好的了，但是现在其网银用起来还是太不人性化！我没手机号，你让我怎么短信验证？,mikeropzw,用,网银,2011-12-03T02:32:06,,,neutral,,Using,neutral,,
11046,14823,mikeropzw,早晨起来就听忧伤的歌，然后看到大家愈加少的在网络上发言，或许忙于工作或许忙于生活，想到自己和同学们的时差和他们的交流越来越少，加之外面的雨，心中不免更加灰暗,mikeropzw,起来,,2012-03-02T16:54:17,,,neutral,,Waking_up,neutral,,
11047,14823,mikeropzw,早晨起来就听忧伤的歌，然后看到大家愈加少的在网络上发言，或许忙于工作或许忙于生活，想到自己和同学们的时差和他们的交流越来越少，加之外面的雨，心中不免更加灰暗,mikeropzw,听,歌,2012-03-02T16:54:17,,,neutral,,Perception_active-Listen,neutral,,
11048,14823,mikeropzw,早晨起来就听忧伤的歌，然后看到大家愈加少的在网络上发言，或许忙于工作或许忙于生活，想到自己和同学们的时差和他们的交流越来越少，加之外面的雨，心中不免更加灰暗,mikeropzw,看到,网络上发言,2012-03-02T16:54:17,,,neutral,,Perception_active-Look,neutral,,
11049,14925,mikeropzw,新浪微薄真无耻，啥理由不给就把我帐号冻结了，还让我必须用短信解冻！想发邮件解决结果客服邮箱地址不能用！好不容易联系上了，至少两天才回复一次。还真把自己当中宣了,新浪微薄,让,必须用短信解冻,2011-11-03T16:53:15,,,neutral,,Request,neutral,,
11050,14925,mikeropzw,新浪微薄真无耻，啥理由不给就把我帐号冻结了，还让我必须用短信解冻！想发邮件解决结果客服邮箱地址不能用！好不容易联系上了，至少两天才回复一次。还真把自己当中宣了,新浪微薄,回复,mikeropzw,2011-11-03T16:53:15,,,neutral,,Sending,neutral,,
11051,14925,mikeropzw,新浪微薄真无耻，啥理由不给就把我帐号冻结了，还让我必须用短信解冻！想发邮件解决结果客服邮箱地址不能用！好不容易联系上了，至少两天才回复一次。还真把自己当中宣了,mikeropzw,联系,新浪微薄,2011-11-03T16:53:15,,,neutral,,Contacting,neutral,,
11052,14925,mikeropzw,新浪微薄真无耻，啥理由不给就把我帐号冻结了，还让我必须用短信解冻！想发邮件解决结果客服邮箱地址不能用！好不容易联系上了，至少两天才回复一次。还真把自己当中宣了,新浪微薄,冻结,帐号,2011-11-03T16:53:15,,,negative,把我帐号冻结了,Block,negative,把我帐号冻结了,
11053,16932,mikeropzw,@flied16我住你楼上你和鸡总一个寝室？想起一栋的时光真是美好啊,mikeropzw,住,楼上,2014-07-03T04:34:32,,,neutral,,Residence,neutral,,
11054,19502,mikeropzw,看完变形金刚3归来，觉得...真对不起这么高的票价啊,mikeropzw,看,变形金刚3,2011-06-29T05:23:03,,,neutral,,Perception_active-Look,neutral,,
11055,31323,mikeropzw,@flied16嗯连不上难道我还要连一个国内的VPN…,mikeropzw,连,,2016-05-02T05:33:00,,,neutral,,Network,neutral,,
11056,15461,mikeropzw,时隔一年半重返绿茵场，结果踢了二十分钟膝盖又伤了.估计以后也要告别足球了悲从中来,膝盖,伤,,2017-05-29T02:13:45,,,negative,膝盖又伤了,Perception_body-Injure,negative,膝盖又伤了,
11057,15461,mikeropzw,时隔一年半重返绿茵场，结果踢了二十分钟膝盖又伤了.估计以后也要告别足球了悲从中来,mikeropzw,重返,绿茵场,2017-05-29T02:13:45,,,neutral,,Motion,neutral,,
11058,15461,mikeropzw,时隔一年半重返绿茵场，结果踢了二十分钟膝盖又伤了.估计以后也要告别足球了悲从中来,mikeropzw,踢,,2017-05-29T02:13:45,,,neutral,,Exercising,neutral,,
11059,22856,mikeropzw,@flied16看了下冷冷的照片好像她怀上了,mikeropzw,看,冷冷的照片,2016-03-01T06:01:41,,,neutral,,Perception_active-Look,neutral,,
11060,11998,mikeropzw,fb上10年的新生来加我，突然觉得自己八年前到成都还历历在目，时光不知不觉已经走的如此之快，童鞋们你们还好吗？印象里1栋食堂abc教还是那么清楚都不知道啥时候能再回去一次时光怎么突然加速了呢,mikeropzw,到,成都,2014-04-01T04:26:31,,,neutral,,Motion,neutral,,
11061,11998,mikeropzw,fb上10年的新生来加我，突然觉得自己八年前到成都还历历在目，时光不知不觉已经走的如此之快，童鞋们你们还好吗？印象里1栋食堂abc教还是那么清楚都不知道啥时候能再回去一次时光怎么突然加速了呢,fb上10年的新生,加,mikeropzw,2014-04-01T04:26:31,,,neutral,,Relation-Make_friends,neutral,,
11062,28317,mikeropzw,可惜我的移动硬盘不给力，解压速度2m/s！,mikeropzw,解压,,2011-07-15T17:55:24,,,neutral,,Cause_change_of_position_on_a_scale-Decompress,neutral,,
11063,7963,mikeropzw,之前g＋搞的不规则的卡片式信息流，至少对我来说这种不规则让我浏览起来很吃力,mikeropzw,浏览,g＋搞的不规则的卡片式信息流,2013-07-10T04:07:13,,,negative,让我浏览起来很吃力,Perception_active-Look,negative,让我浏览起来很吃力,
11064,11225,mikeropzw,"AOLreader有广告,feedly色调不太喜欢,digg色调太单一而且没未读数量.总体来说,都达不到googlereader的标准.现在三个同时使用进行比较.其实最缺的就是几个googlereader独有的功能外加数据不全.",mikeropzw,使用,digg,2013-07-04T14:37:02,,,negative,色调太单一而且没未读数量,Using,negative,色调太单一而且没未读数量,
11065,11225,mikeropzw,"AOLreader有广告,feedly色调不太喜欢,digg色调太单一而且没未读数量.总体来说,都达不到googlereader的标准.现在三个同时使用进行比较.其实最缺的就是几个googlereader独有的功能外加数据不全.",mikeropzw,使用,feedly,2013-07-04T14:37:02,,,negative,色调不太喜欢,Using,negative,色调不太喜欢,
11066,11225,mikeropzw,"AOLreader有广告,feedly色调不太喜欢,digg色调太单一而且没未读数量.总体来说,都达不到googlereader的标准.现在三个同时使用进行比较.其实最缺的就是几个googlereader独有的功能外加数据不全.",mikeropzw,使用,AOLreader,2013-07-04T14:37:02,,,negative,有广告,Using,negative,有广告,
11067,11225,mikeropzw,"AOLreader有广告,feedly色调不太喜欢,digg色调太单一而且没未读数量.总体来说,都达不到googlereader的标准.现在三个同时使用进行比较.其实最缺的就是几个googlereader独有的功能外加数据不全.",mikeropzw,使用,googlereader,2013-07-04T14:37:02,,,positive,都达不到googlereader的标准,Using,positive,都达不到googlereader的标准,
11068,18216,mikeropzw,诺大的办公室只剩下我一个了,mikeropzw,在,办公室,2015-12-24T22:58:31,,,neutral,,Presence,neutral,,
11069,18873,mikeropzw,我真的太弱太弱了，一个称不上算法题的数学题都想了十分钟，还在纸上打了草稿...sigh,mikeropzw,打,草稿,2011-06-30T17:48:50,,,neutral,,Creating-Write,neutral,,
11070,26830,mikeropzw,高中班级微信群因为我说了一个hi之后，一群新晋爸爸妈妈开始讨论育儿经了,爸爸妈妈,讨论,育儿经,2014-08-10T10:30:56,,,neutral,,Discussion,neutral,,
11071,26830,mikeropzw,高中班级微信群因为我说了一个hi之后，一群新晋爸爸妈妈开始讨论育儿经了,mikeropzw,说,hi,2014-08-10T10:30:56,,,neutral,,Telling,neutral,,
11072,20432,mikeropzw,@flied16见证了全部过程……如果没人进来托盘现在还不是底下面还有些空间,flied16,见证,全部过程,2014-12-20T04:48:36,,,neutral,,Perception_active-Look,neutral,,
11073,9977,mikeropzw,在学校电脑安装新版本迅雷安装过程中依旧有乱码旋风就没有@flied16,mikeropzw,安装,新版本迅雷,2011-08-22T17:52:09,,,neutral,,Installing,neutral,,
11074,9584,mikeropzw,每次看小米的新闻我总是有疑问：国内的手机现在如此紧俏或者手机市场这么火爆？究竟是谁在买小米手机？,mikeropzw,看,小米的新闻,2012-01-05T02:23:39,,,neutral,,Perception_active-Look,neutral,,
11075,21129,mikeropzw,最近状态很不好，找工作中未来充满了不确定让我焦虑不安，对自己充满了强烈的不信任。虽然看别人面试题感觉都有思路，但是由于平时实际动手太少，所以代码奇差，而且感觉很多很基础性的问题深究下去就是一知半解甚至不得其解；再者之前经历太单薄羸弱，甚至连面试机会都少有，惶恐，求心灵鸡汤,mikeropzw,找,工作,2012-04-12T17:50:30,焦虑不安,,negative,,Seeking,negative,,焦虑不安
11076,14458,mikeropzw,@RonrongGun我居然把照片倒过来想看看这一章叫什么名字😳,mikeropzw,看,照片,2016-05-08T15:28:16,,,neutral,,Perception_active-Look,neutral,,
11077,14458,mikeropzw,@RonrongGun我居然把照片倒过来想看看这一章叫什么名字😳,mikeropzw,倒,照片,2016-05-08T15:28:16,,,neutral,,Cause_motion,neutral,,
11078,20965,mikeropzw,忘记带正装，去nightclub被拒不得入内…,mikeropzw,忘记,带正装,2015-10-07T22:31:05,,,neutral,,Memory-Forget,neutral,,
11079,20965,mikeropzw,忘记带正装，去nightclub被拒不得入内…,mikeropzw,去,nightclub,2015-10-07T22:31:05,,,neutral,,Motion,neutral,,
11080,20965,mikeropzw,忘记带正装，去nightclub被拒不得入内…,mikeropzw,被拒,入内,2015-10-07T22:31:05,,,negative,被拒不得入内,Agree_or_refuse_to_act-Refuse,negative,被拒不得入内,
11081,15709,mikeropzw,@sophyjiang我进了采光好的图书馆坐在沙发上就容易犯困...,mikeropzw,进,图书馆,2012-12-31T03:10:34,,,neutral,,Motion,neutral,,
11082,15709,mikeropzw,@sophyjiang我进了采光好的图书馆坐在沙发上就容易犯困...,mikeropzw,坐在,沙发,2012-12-31T03:10:34,,,neutral,,Posture-Sit,neutral,,
11083,15304,mikeropzw,检查到新手机QQ版本，更新时间：2011.09.09……牛逼,mikeropzw,检查,手机QQ版本,2011-07-16T18:48:45,,,neutral,,Scrutiny,neutral,,
11084,6983,mikeropzw,@tonychin218里面的东方不败被林青霞演地那是一个惊艳啊！,mikeropzw,看,东方不败,2011-12-02T21:10:31,,,positive,,Perception_active-Look,positive,,
11085,6110,mikeropzw,@flied16我想到了我们学院一个去企鹅当PM的女生虽然她能说会道，担任过学生会副主席，但我觉得她一般……,女生,去,企鹅,2012-07-18T22:41:05,,,neutral,,Being_employed,neutral,,
11086,6110,mikeropzw,@flied16我想到了我们学院一个去企鹅当PM的女生虽然她能说会道，担任过学生会副主席，但我觉得她一般……,女生,担任,学生会副主席,2012-07-18T22:41:05,,,neutral,,Work,neutral,,
11087,6110,mikeropzw,@flied16我想到了我们学院一个去企鹅当PM的女生虽然她能说会道，担任过学生会副主席，但我觉得她一般……,女生,当,PM,2012-07-18T22:41:05,,,neutral,,Being_employed,neutral,,
11088,23701,mikeropzw,@flied16天天看啊只是很少说话而已,mikeropzw,看,,2013-04-26T03:43:58,,,neutral,,Perception_active-Look,neutral,,
11089,11667,mikeropzw,4点时候还好好的RGC现在就登陆不了了，所有的霉运停都停不住！本来还想靠dota自我麻醉下的,RGC,好,,2012-02-19T01:56:01,,,neutral,,Being_in_operation-Being_perational,neutral,,
11090,11667,mikeropzw,4点时候还好好的RGC现在就登陆不了了，所有的霉运停都停不住！本来还想靠dota自我麻醉下的,RGC,登陆不了,,2012-02-19T01:56:01,,,negative,霉运停都停不住,Being_in_operation-Not_operational,negative,霉运停都停不住,
11091,10701,mikeropzw,verycd上有打包的升级包了，太好了，可以不用自带的坑爹的升级器了。真的，如果没这种打包升级，我真可能不再玩下去了，虽然其实我已经一个月没登录了……,mikeropzw,發現,verycd上有打包的升级包了,2011-07-12T21:15:30,,,positive,太好了,Becoming_aware,positive,太好了,
11092,11132,mikeropzw,@sophyjiang学姐也看神贴了啊,sophyjiang,看,神贴,2012-02-29T01:46:58,,,neutral,,Perception_active-Look,neutral,,
11093,29575,mikeropzw,阳山水蜜桃是全世界最好吃的水蜜桃，没有之一,mikeropzw,吃,阳山水蜜桃,2015-07-16T15:09:03,,,positive,最好吃的水蜜桃,Ingestion,positive,最好吃的水蜜桃,
11094,29884,mikeropzw,哈哈哈，在看求婚大作战的Sp,mikeropzw,看,求婚大作战的Sp,2012-03-19T03:04:39,哈哈,,positive,,Perception_active-Look,positive,,哈哈
11095,5018,mikeropzw,坐在电脑前看着时间等着多出冬令时的一个小时来,mikeropzw,坐在,电脑前,2012-11-04T05:57:34,,,neutral,,Posture-Sit,neutral,,
11096,5018,mikeropzw,坐在电脑前看着时间等着多出冬令时的一个小时来,mikeropzw,看着,时间,2012-11-04T05:57:34,,,neutral,,Perception_active-Look,neutral,,
11097,5018,mikeropzw,坐在电脑前看着时间等着多出冬令时的一个小时来,mikeropzw,等着,多出冬令时的一个小时,2012-11-04T05:57:34,,,neutral,,Waiting,neutral,,
11098,22553,mikeropzw,今天bing的首页是一群草泥马。,mikeropzw,上,bing,2013-07-13T13:32:22,,,neutral,,Network,neutral,,
11099,13186,mikeropzw,都睡觉起来了直播还没到高潮!写地太慢了!,mikeropzw,起来,,2012-02-24T15:35:07,,,neutral,,Waking_up,neutral,,
11100,13186,mikeropzw,都睡觉起来了直播还没到高潮!写地太慢了!,mikeropzw,看,直播,2012-02-24T15:35:07,,,neutral,,Perception_active-Look,neutral,,
11101,13186,mikeropzw,都睡觉起来了直播还没到高潮!写地太慢了!,mikeropzw,睡觉,,2012-02-24T15:35:07,,,neutral,,Sleep,neutral,,
11102,11054,mikeropzw,只要我一点开豆瓣《复仇者联盟2》豆瓣就挂了，直接连访问都没法访问，这是什么幽灵？,mikeropzw,点开,豆瓣《复仇者联盟2》,2015-06-20T18:46:37,,,neutral,,Network,neutral,,
11103,26920,mikeropzw,＂⋯虽然我可能离google这些企业的要求还有差距，但是那是我的方向。不过像baidu，腾讯这些流氓公司，给我多少钱也不去，女程序员也是有傲骨的⋯＂看到这样的话，我有点无语,mikeropzw,看到,＂⋯虽然我可能离google这些企业的要求还有差距，但是那是我的方向。不过像baidu，腾讯这些流氓公司，给我多少钱也不去，女程序员也是有傲骨的⋯＂,2011-12-30T03:46:10,,,neutral,,Perception_active-Look,neutral,,
11104,11544,mikeropzw,@sophyjiang这早餐也太丰富了吧！,sophyjiang,吃,早餐,2012-02-17T19:01:02,,,neutral,,Ingestion,positive,丰富,
11105,5926,mikeropzw,@sophyjiang等你等会传你唱的歌呀~,mikeropzw,等,sophyjiang,2013-01-06T00:51:29,,,neutral,,Waiting,neutral,,
11106,9872,mikeropzw,第一次听到的时候，感觉是来自灵魂深处，心中在颤动//,mikeropzw,听到,,2012-02-14T06:21:02,,,neutral,,Perception_active-Listen,neutral,,
11107,16657,mikeropzw,周六凌晨4点被offshoreteam的人电话喊起来工作,offshoreteam的人,喊,mikeropzw,2014-08-02T08:47:24,,,neutral,,Request,neutral,,
11108,16705,mikeropzw,Princeton这保时捷好多，光911就看见至少三辆了。我和同事说dreamcar之一是918spyder，然后被他笑话保时捷的车有点娘,同事,笑话,保时捷的车有点娘,2012-07-13T23:30:24,,,neutral,,Telling,positive,笑话,
11109,16705,mikeropzw,Princeton这保时捷好多，光911就看见至少三辆了。我和同事说dreamcar之一是918spyder，然后被他笑话保时捷的车有点娘,mikeropzw,和,同事,2012-07-13T23:30:24,,,neutral,,Participation,neutral,,
11110,16705,mikeropzw,Princeton这保时捷好多，光911就看见至少三辆了。我和同事说dreamcar之一是918spyder，然后被他笑话保时捷的车有点娘,mikeropzw,在,Princeton,2012-07-13T23:30:24,,,neutral,,Presence,neutral,,
11111,16705,mikeropzw,Princeton这保时捷好多，光911就看见至少三辆了。我和同事说dreamcar之一是918spyder，然后被他笑话保时捷的车有点娘,mikeropzw,看见,911,2012-07-13T23:30:24,,,neutral,,Perception_active-Look,neutral,,
11112,16705,mikeropzw,Princeton这保时捷好多，光911就看见至少三辆了。我和同事说dreamcar之一是918spyder，然后被他笑话保时捷的车有点娘,mikeropzw,说,dreamcar之一是918spyder,2012-07-13T23:30:24,,,neutral,,Telling,neutral,,
11113,27487,mikeropzw,在圣诞节感觉人生是如此的灰暗；无助一直伴随着，而今天坐在星巴克一个人想着想着就控制不住的眼泪落了下来,mikeropzw,坐,,2015-12-28T03:23:58,,,neutral,,Posture-Sit,neutral,,
11114,27487,mikeropzw,在圣诞节感觉人生是如此的灰暗；无助一直伴随着，而今天坐在星巴克一个人想着想着就控制不住的眼泪落了下来,mikeropzw,在,星巴克,2015-12-28T03:23:58,,,neutral,,Presence,neutral,,
11115,27487,mikeropzw,在圣诞节感觉人生是如此的灰暗；无助一直伴随着，而今天坐在星巴克一个人想着想着就控制不住的眼泪落了下来,mikeropzw,落,眼泪,2015-12-28T03:23:58,,,neutral,,Excreting,neutral,,
11116,22625,mikeropzw,又报废了一个nexus7...屏幕裂开，触摸屏不能再用了d,mikeropzw,报废,nexus7,2015-12-10T02:12:55,,,neutral,,Destroying,neutral,,
11117,22625,mikeropzw,又报废了一个nexus7...屏幕裂开，触摸屏不能再用了d,屏幕,裂开,,2015-12-10T02:12:55,,,neutral,,Destroying,neutral,,
11118,17674,mikeropzw,@yegle为何带了3D眼镜看没有用,mikeropzw,带,3D眼镜,2011-06-19T15:51:37,,,neutral,,Wearing-Wearing,neutral,,
11119,7467,mikeropzw,Thanksgiving学着写点代码...BlackFriday准备回公司写代码...,mikeropzw,学着,写点代码,2012-11-22T22:46:29,,,neutral,,Studying,neutral,,
11120,7467,mikeropzw,Thanksgiving学着写点代码...BlackFriday准备回公司写代码...,mikeropzw,准备,回公司写代码,2012-11-22T22:46:29,,,neutral,,Activity_prepare,neutral,,
11121,18844,mikeropzw,@sophyjiang做梦做地稀里糊涂的...,mikeropzw,做梦,,2011-11-24T23:03:21,,,neutral,,Imagination,neutral,,
11122,17352,mikeropzw,恩，初恋今天结婚RT@flied16又是一年512了。,初恋,结婚,,2012-05-11T16:48:44,,,neutral,,Relation-Marry,neutral,,
11123,11657,mikeropzw,这些第三方支付，一个个都是anti-human的，paypal让我跑了一个星期，从chase到driverlicense各种麻烦，现在好，支付宝又来了,mikeropzw,辦,chase,2011-06-26T05:02:17,,,neutral,,Getting,neutral,,
11124,11657,mikeropzw,这些第三方支付，一个个都是anti-human的，paypal让我跑了一个星期，从chase到driverlicense各种麻烦，现在好，支付宝又来了,mikeropzw,辦,paypal,2011-06-26T05:02:17,,,neutral,,Getting,neutral,,
11125,11657,mikeropzw,这些第三方支付，一个个都是anti-human的，paypal让我跑了一个星期，从chase到driverlicense各种麻烦，现在好，支付宝又来了,mikeropzw,辦,driverlicense,2011-06-26T05:02:17,,,neutral,,Getting,neutral,,
11126,10076,mikeropzw,@4everlovethx准备试试～,mikeropzw,准备,试试,2015-08-18T03:52:02,,,neutral,,Activity_prepare,neutral,,
11127,13956,mikeropzw,@tonychin218每次看国内新闻都是对心情摧残啊……珍惜生命远离天朝新闻,mikeropzw,看,国内新闻,2011-07-21T19:40:47,,,negative,心情摧残,Perception_active-Look,negative,心情摧残,
11128,19177,mikeropzw,盛况啊!许久不见的河畔各路人马纷纷出现一个类似豆瓣1男3女多P同居生活的直播贴就是这么火爆,河畔各路人马,出现,类似豆瓣1男3女多P同居生活的直播  贴,2012-02-24T07:40:19,,,neutral,,Presence,neutral,,
11129,15249,mikeropzw,@flied16去了一趟NYC然后家里搬家买家具什么的,mikeropzw,搬家,,2011-08-23T03:53:31,,,neutral,,Removing-Move,neutral,,
11130,15249,mikeropzw,@flied16去了一趟NYC然后家里搬家买家具什么的,mikeropzw,买,家具,2011-08-23T03:53:31,,,neutral,,Commerce_buy,neutral,,
11131,15249,mikeropzw,@flied16去了一趟NYC然后家里搬家买家具什么的,mikeropzw,去,NYC,2011-08-23T03:53:31,,,neutral,,Motion,neutral,,
11132,29306,mikeropzw,"啥都不说了：GoogleChrome地址栏输入：chrome://flags/“enableInstantExtendedAPI""改为disbale，一切回到原样，世界又清静了",mikeropzw,輸入,"chrome://flags/“enableInstantExtendedAPI""改为disbale",2013-09-28T22:25:37,,,neutral,,Sending-Texing,neutral,,
11133,23858,mikeropzw,突然又想起鄙校的一位人物小c（这个名字是在内网有人给取的）很多人不知道她去哪了吧？偶然的机会下我知道了，原来是嫁去了TW,小c,去,TW,2016-05-28T18:08:00,,,neutral,,Motion,neutral,,
11134,23858,mikeropzw,突然又想起鄙校的一位人物小c（这个名字是在内网有人给取的）很多人不知道她去哪了吧？偶然的机会下我知道了，原来是嫁去了TW,小c,嫁,,2016-05-28T18:08:00,,,neutral,,Relation-Marry,neutral,,
11135,17281,mikeropzw,@linuxtty我还没装macports，之前也看到有人推荐Homebrew，不知道这两者哪个好点？,mikeropzw,看到,有人推荐Homebrew,2012-07-17T15:03:13,,,neutral,,Perception_active-Look,neutral,,
11136,23757,mikeropzw,又在听&lt;就让这首歌&gt;,mikeropzw,听,就让这首歌,2011-05-27T05:13:47,,,neutral,,Perception_active-Listen,neutral,,
11137,8334,mikeropzw,旁边哥们还在暗黑等着他打完我们就能同时看两场比赛了~,哥们,等,他打完,2012-06-17T18:45:56,,,neutral,,Waiting,neutral,,
11138,8334,mikeropzw,旁边哥们还在暗黑等着他打完我们就能同时看两场比赛了~,mikeropzw,等,他打完,2012-06-17T18:45:56,,,neutral,,Waiting,neutral,,
11139,29633,mikeropzw,无锡小笼包是世界上最好吃的，没有之一,mikeropzw,吃,无锡小笼包,2015-07-16T15:08:34,,,positive,世界上最好吃,Ingestion,positive,世界上最好吃,
11140,16720,mikeropzw,车子被雪盖住了懒得去弄让它冬眠几天...,雪,盖住,车子,2012-01-13T19:16:58,,,neutral,,Filling,neutral,,
11141,29296,mikeropzw,@Vela1680最近在看《股票操盘手回忆录》但是本人没有任何实战经验,mikeropzw,看,《股票操盘手回忆录》,2013-04-12T23:53:01,,,neutral,,Reading,neutral,,
11142,18462,mikeropzw,玩一圈yellowstone回去了~,mikeropzw,玩,yellowstone,2012-05-21T22:47:00,,,neutral,,Travel,neutral,,
11143,18462,mikeropzw,玩一圈yellowstone回去了~,mikeropzw,回去,,2012-05-21T22:47:00,,,neutral,,Motion,neutral,,
11144,25743,mikeropzw,自己晚上时候煮了黑米粥加了枣子，准备下次做银耳莲子百合汤,mikeropzw,加,枣子,2016-02-23T14:49:35,,,neutral,,Placing-Insert,neutral,,
11145,25743,mikeropzw,自己晚上时候煮了黑米粥加了枣子，准备下次做银耳莲子百合汤,mikeropzw,煮,黑米粥,2016-02-23T14:49:35,,,neutral,,Cooking_creation,neutral,,
11146,30626,mikeropzw,lol周日就走了没赶上下雨RT@dumuR:昨晚的Vegas街头，基本可以假装在Venice了，地区政府每小时往手机推送好几次雷雨和内涝警报。,mikeropzw,走,,2015-10-07T22:32:38,,,neutral,,Motion,neutral,,
11147,17700,mikeropzw,@sophyjiang专门开200迈车去银行买支票本……,mikeropzw,开,车,2012-11-30T04:12:46,,,neutral,,Board_vehicle-Drive,neutral,,
11148,17700,mikeropzw,@sophyjiang专门开200迈车去银行买支票本……,mikeropzw,去,银行,2012-11-30T04:12:46,,,neutral,,Motion,neutral,,
11149,17700,mikeropzw,@sophyjiang专门开200迈车去银行买支票本……,mikeropzw,买,支票本,2012-11-30T04:12:46,,,neutral,,Commerce_buy,neutral,,
11150,13521,mikeropzw,@flied16我的QS好久没玩了，主要是学校网络太破，根本大不了大的本...,mikeropzw,玩,QS,2011-04-10T16:00:02,,,neutral,,Competition-Play,neutral,,
11151,17747,mikeropzw,然后随便看了下常用的几个健身app里很红的女生貌似都要去什么打健身比基尼比赛我心里默默地想我在gym看到的一堆妹子都没去你们就去打比赛了…这比赛主要是看谁瘦看谁臀部发达吧…嗯因为我发现她们貌似时间花的最多的就是臀部,mikeropzw,发现,她们貌似时间花的最多的就是臀部,2016-06-13T04:37:53,,,neutral,,Becoming_aware,neutral,,
11152,17747,mikeropzw,然后随便看了下常用的几个健身app里很红的女生貌似都要去什么打健身比基尼比赛我心里默默地想我在gym看到的一堆妹子都没去你们就去打比赛了…这比赛主要是看谁瘦看谁臀部发达吧…嗯因为我发现她们貌似时间花的最多的就是臀部,mikeropzw,看,常用的几个健身app里很红的女生貌似都要去什么打健身比基尼比赛,2016-06-13T04:37:53,,,neutral,,Perception_active-Look,neutral,,
11153,28792,olivia4ever,电视上播《天下无双》又看了一遍，好喜欢啊。,olivia4ever,看,《天下无双》,2011-05-29T06:45:49,,,positive,好喜欢啊,Perception_active-Look,positive,好喜欢啊,
11154,17071,olivia4ever,准备参加一个女孩儿的18岁生日，因为是18岁，要求正装，NND我只有半裙，这样子就得买衬衫和高跟鞋。想到累得半死挑上个自己喜欢的，我就闹心，不想去了......,olivia4ever,准备,参加一个女孩儿的18岁生日,2012-03-15T14:31:22,,,neutral,,Activity_prepare,neutral,,
11155,33016,olivia4ever,今夜，我玩了最终幻想。。。。第一次！！！我咋觉得这么不考验智商啊,olivia4ever,玩,最终幻想,2011-11-25T22:47:05,,,neutral,,Competition-Play,neutral,,
11156,17836,olivia4ever,今天真的走到白头呢~~不过戴了帽纸，friend们注意保暖噢~~,olivia4ever,戴,帽纸,2010-12-24T17:14:04,,,neutral,,Wearing-Wearing,neutral,,
11157,17836,olivia4ever,今天真的走到白头呢~~不过戴了帽纸，friend们注意保暖噢~~,olivia4ever,走,,2010-12-24T17:14:04,,,neutral,,Motion,neutral,,
11158,23607,olivia4ever,@tjmao葡萄牙人一脸惊讶地问我，听说你们的厕所就是地上的洞？我无语……因为他确实说的没错……欧洲人特奇葩的是要在卫生间里装妇洗器，我一开始无知拿来涮拖把……但是他们自己也说，我们都是装了不用，任性,葡萄牙人,说,我们都是装了不用,2015-04-08T04:29:27,,,neutral,,Telling,neutral,,
11159,23607,olivia4ever,@tjmao葡萄牙人一脸惊讶地问我，听说你们的厕所就是地上的洞？我无语……因为他确实说的没错……欧洲人特奇葩的是要在卫生间里装妇洗器，我一开始无知拿来涮拖把……但是他们自己也说，我们都是装了不用，任性,olivia4ever,涮,拖把,2015-04-08T04:29:27,,,neutral,,Grooming,neutral,,
11160,23607,olivia4ever,@tjmao葡萄牙人一脸惊讶地问我，听说你们的厕所就是地上的洞？我无语……因为他确实说的没错……欧洲人特奇葩的是要在卫生间里装妇洗器，我一开始无知拿来涮拖把……但是他们自己也说，我们都是装了不用，任性,葡萄牙人,问,听说你们的厕所就是地上的洞？,2015-04-08T04:29:27,,,neutral,,Telling-Questioning,neutral,,
11161,23607,olivia4ever,@tjmao葡萄牙人一脸惊讶地问我，听说你们的厕所就是地上的洞？我无语……因为他确实说的没错……欧洲人特奇葩的是要在卫生间里装妇洗器，我一开始无知拿来涮拖把……但是他们自己也说，我们都是装了不用，任性,olivia4ever,拿,妇洗器,2015-04-08T04:29:27,,,neutral,,Using,neutral,,
11162,6141,olivia4ever,@seansay我以为我手机出问题了猛给别人打电话发短信。。。“吓死我了！”,olivia4ever,发,短信,2011-07-01T11:29:38,吓死,,negative,手机出问题,Sending,negative,手机出问题,吓死
